PROVINSI,KECAMATAN,DESA,PROVNO,KABKOTNO,KECNO,DESANO,IDSP2010,KABKOT,SUMBER,id_kec,POLY,VILLAGE_CO,KODE_PROV,NAMA_PROV,KODE_KAB,NAMA_KAB,KODE_KEC,NAMA_KEC,KODE_DESA,NAMA_DESA,R401A,R401B,R401C,R501A,R501B,PLN_HHOLD,JOIN_FIELD,population,PCT_PLN,NUM_HHOLDS,NUM_PLN,PLN_Cabang,EI_SubArea
MALUKU UTARA,OBA TENGAH,TOGEME,82,72,051,001,8272051001,TIDORE KEPULAUAN,BADAN PUSAT STATISTIK,8272051,POLY,8272051001,       82.000000,MALUKU UTARA,       72.000000,TIDORE KEPULAUAN,       51.000000,OBA TENGAH,        1.000000,TOGEME,      467.000000,      445.000000,      349.000000,      278.000000,       71.000000,      0.79656160459,-214748364,909,      0.74456521739,184,137,Ternate,Halmahera
MALUKU UTARA,OBA TENGAH,LOLA,82,72,051,002,8272051002,TIDORE KEPULAUAN,BADAN PUSAT STATISTIK,8272051,POLY,8272051002,       82.000000,MALUKU UTARA,       72.000000,TIDORE KEPULAUAN,       51.000000,OBA TENGAH,        2.000000,LOLA,      610.000000,      576.000000,      425.000000,      178.000000,        4.000000,      0.41882352941,-214748364,1180,      0.87850467290,214,188,Ternate,Halmahera
MALUKU UTARA,OBA TENGAH,AKELAMO,82,72,051,003,8272051003,TIDORE KEPULAUAN,BADAN PUSAT STATISTIK,8272051,POLY,8272051003,       82.000000,MALUKU UTARA,       72.000000,TIDORE KEPULAUAN,       51.000000,OBA TENGAH,        3.000000,AKELAMO,      563.000000,      549.000000,      261.000000,      180.000000,       81.000000,      0.68965517241,-214748364,1099,      0.78423236515,241,189,Ternate,Halmahera
MALUKU UTARA,OBA TENGAH,AKEGURACI,82,72,051,004,8272051004,TIDORE KEPULAUAN,BADAN PUSAT STATISTIK,8272051,POLY,8272051004,       82.000000,MALUKU UTARA,       72.000000,TIDORE KEPULAUAN,       51.000000,OBA TENGAH,        4.000000,AKEGURACI,      432.000000,      413.000000,      227.000000,      205.000000,       22.000000,      0.90308370044,-214748364,845,      0.81818181818,154,126,Ternate,Halmahera
MALUKU UTARA,OBA TENGAH,AKESAI,82,72,051,005,8272051005,TIDORE KEPULAUAN,BADAN PUSAT STATISTIK,8272051,POLY,8272051005,       82.000000,MALUKU UTARA,       72.000000,TIDORE KEPULAUAN,       51.000000,OBA TENGAH,        5.000000,AKESAI,      365.000000,      330.000000,      189.000000,      120.000000,       69.000000,      0.63492063492,-214748364,688,      0.61764705882,136,84,Ternate,Halmahera
MALUKU UTARA,OBA TENGAH,AKETOBOLOLO,82,72,051,006,8272051006,TIDORE KEPULAUAN,BADAN PUSAT STATISTIK,8272051,POLY,8272051006,       82.000000,MALUKU UTARA,       72.000000,TIDORE KEPULAUAN,       51.000000,OBA TENGAH,        6.000000,AKETOBOLOLO,      413.000000,      410.000000,      183.000000,      178.000000,        5.000000,      0.97267759563,-214748364,844,      0.72881355932,177,129,Ternate,Halmahera
MALUKU UTARA,OBA TENGAH,AKEDOTILOU,82,72,051,007,8272051007,TIDORE KEPULAUAN,BADAN PUSAT STATISTIK,8272051,POLY,8272051007,       82.000000,MALUKU UTARA,       72.000000,TIDORE KEPULAUAN,       51.000000,OBA TENGAH,        7.000000,AKEDOTILOU,      495.000000,      452.000000,      249.000000,      102.000000,      147.000000,      0.40963855422,-214748364,919,      0.96116504854,206,198,Ternate,Halmahera
MALUKU UTARA,OBA,KOSA,82,72,040,009,8272040009,TIDORE KEPULAUAN,BADAN PUSAT STATISTIK,8272040,POLY,8272040009,       82.000000,MALUKU UTARA,       72.000000,TIDORE KEPULAUAN,       40.000000,OBA,        9.000000,KOSA,      336.000000,      312.000000,      180.000000,      174.000000,        0.000000,      0.96666666667,-214748364,628,      0.93939393939,99,93,Ternate,Halmahera
MALUKU UTARA,PULAU TERNATE,JAMBULA,82,71,010,005,8271010005,TERNATE,BADAN PUSAT STATISTIK,8271010,POLY,8271010005,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       10.000000,PULAU TERNATE,        5.000000,JAMBULA,     1145.000000,     1197.000000,      543.000000,      340.000000,      103.000000,      0.62615101289,-214748364,2377,      0.84285714286,490,413,Ternate,Halmahera
MALUKU UTARA,PULAU TERNATE,FORAMADIAHI,82,71,010,007,8271010007,TERNATE,BADAN PUSAT STATISTIK,8271010,POLY,8271010007,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       10.000000,PULAU TERNATE,        7.000000,FORAMADIAHI,      496.000000,      476.000000,      250.000000,      235.000000,       15.000000,      0.94000000000,-214748364,997,      0.96551724138,203,196,Ternate,Halmahera
MALUKU UTARA,PULAU TERNATE,KASTELA,82,71,010,006,8271010006,TERNATE,BADAN PUSAT STATISTIK,8271010,POLY,8271010006,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       10.000000,PULAU TERNATE,        6.000000,KASTELA,      451.000000,      449.000000,      212.000000,      203.000000,        9.000000,      0.95754716981,-214748364,814,      0.80487804878,164,132,Ternate,Halmahera
MALUKU UTARA,PULAU TERNATE,RUA,82,71,010,009,8271010009,TERNATE,BADAN PUSAT STATISTIK,8271010,POLY,8271010009,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       10.000000,PULAU TERNATE,        9.000000,RUA,      702.000000,      751.000000,      368.000000,      346.000000,       22.000000,      0.94021739130,-214748364,1416,      0.83540372671,322,269,Ternate,Halmahera
MALUKU UTARA,PULAU TERNATE,DORPEDU,82,71,010,026,8271010026,TERNATE,BADAN PUSAT STATISTIK,8271010,POLY,8271010026,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       10.000000,PULAU TERNATE,       26.000000,DORPEDU,      312.000000,      303.000000,      160.000000,      112.000000,       22.000000,      0.70000000000,-214748364,604,      0.78358208955,134,105,Ternate,Halmahera
MALUKU UTARA,PULAU TERNATE,AFE-TADUMA,82,71,010,011,8271010011,TERNATE,BADAN PUSAT STATISTIK,8271010,POLY,8271010011,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       10.000000,PULAU TERNATE,       11.000000,AFE-TADUMA,      540.000000,      442.000000,      220.000000,      182.000000,       18.000000,      0.82727272727,-214748364,892,      0.80110497238,181,145,Ternate,Halmahera
MALUKU UTARA,PULAU TERNATE,TOGAFO,82,71,010,013,8271010013,TERNATE,BADAN PUSAT STATISTIK,8271010,POLY,8271010013,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       10.000000,PULAU TERNATE,       13.000000,TOGAFO,      355.000000,      351.000000,      175.000000,      155.000000,       20.000000,      0.88571428571,-214748364,701,      0.80921052632,152,123,Ternate,Halmahera
MALUKU UTARA,PULAU TERNATE,LOTO,82,71,010,015,8271010015,TERNATE,BADAN PUSAT STATISTIK,8271010,POLY,8271010015,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       10.000000,PULAU TERNATE,       15.000000,LOTO,      433.000000,      436.000000,      236.000000,      230.000000,        6.000000,      0.97457627119,-214748364,852,      0.90957446808,188,171,Ternate,Halmahera
MALUKU UTARA,PULAU TERNATE,TAKOME,82,71,010,016,8271010016,TERNATE,BADAN PUSAT STATISTIK,8271010,POLY,8271010016,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       10.000000,PULAU TERNATE,       16.000000,TAKOME,      485.000000,      497.000000,      262.000000,      215.000000,        7.000000,      0.82061068702,-214748364,936,      0.90430622010,209,189,Ternate,Halmahera
MALUKU UTARA,PULAU TERNATE,SULAMADAHA,82,71,010,014,8271010014,TERNATE,BADAN PUSAT STATISTIK,8271010,POLY,8271010014,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       10.000000,PULAU TERNATE,       14.000000,SULAMADAHA,      812.000000,      791.000000,      463.000000,      452.000000,       11.000000,      0.97624190065,-214748364,1557,      0.86900958467,313,272,Ternate,Halmahera
MALUKU UTARA,PULAU TERNATE,KULABA,82,71,010,008,8271010008,TERNATE,BADAN PUSAT STATISTIK,8271010,POLY,8271010008,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       10.000000,PULAU TERNATE,        8.000000,KULABA,      817.000000,      806.000000,      397.000000,      396.000000,        1.000000,      0.99748110831,-214748364,1602,      0.86451612903,310,268,Ternate,Halmahera
MALUKU UTARA,PULAU TERNATE,BULA,82,71,010,010,8271010010,TERNATE,BADAN PUSAT STATISTIK,8271010,POLY,8271010010,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       10.000000,PULAU TERNATE,       10.000000,BULA,      416.000000,      398.000000,      206.000000,      206.000000,        0.000000,      1.00000000000,-214748364,795,      0.75675675676,148,112,Ternate,Halmahera
MALUKU UTARA,PULAU TERNATE,TOBOLOLO,82,71,010,012,8271010012,TERNATE,BADAN PUSAT STATISTIK,8271010,POLY,8271010012,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       10.000000,PULAU TERNATE,       12.000000,TOBOLOLO,      564.000000,      599.000000,      292.000000,      178.000000,      114.000000,      0.60958904110,-214748364,1149,      0.81775700935,214,175,Ternate,Halmahera
MALUKU UTARA,MOTI,TAKOFI,82,71,011,002,8271011002,TERNATE,BADAN PUSAT STATISTIK,8271011,POLY,8271011002,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       11.000000,MOTI,        2.000000,TAKOFI,      440.000000,      446.000000,      195.000000,        0.000000,       86.000000,      0.00000000000,-214748364,780,      0.00000000000,152,0,Ternate,Halmahera
MALUKU UTARA,MOTI,TAFAMUTU,82,71,011,006,8271011006,TERNATE,BADAN PUSAT STATISTIK,8271011,POLY,8271011006,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       11.000000,MOTI,        6.000000,TAFAMUTU,      481.000000,      441.000000,      197.000000,        0.000000,      180.000000,      0.00000000000,-214748364,833,      0.00000000000,163,0,Ternate,Halmahera
MALUKU UTARA,MOTI,KOTA MOTI,82,71,011,005,8271011005,TERNATE,BADAN PUSAT STATISTIK,8271011,POLY,8271011005,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       11.000000,MOTI,        5.000000,KOTA MOTI,      613.000000,      583.000000,      307.000000,        0.000000,      257.000000,      0.00000000000,-214748364,1202,      0.00000000000,269,0,Ternate,Halmahera
MALUKU UTARA,MOTI,FIGUR,82,71,011,001,8271011001,TERNATE,BADAN PUSAT STATISTIK,8271011,POLY,8271011001,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       11.000000,MOTI,        1.000000,FIGUR,      302.000000,      306.000000,      132.000000,        0.000000,      132.000000,      0.00000000000,-214748364,478,      0.00000000000,93,0,Ternate,Halmahera
MALUKU UTARA,MOTI,TAFAGA,82,71,011,003,8271011003,TERNATE,BADAN PUSAT STATISTIK,8271011,POLY,8271011003,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       11.000000,MOTI,        3.000000,TAFAGA,      399.000000,      374.000000,      175.000000,        0.000000,       93.000000,      0.00000000000,-214748364,713,      0.00000000000,144,0,Ternate,Halmahera
MALUKU UTARA,MOTI,TADENAS,82,71,011,004,8271011004,TERNATE,BADAN PUSAT STATISTIK,8271011,POLY,8271011004,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       11.000000,MOTI,        4.000000,TADENAS,      243.000000,      199.000000,      108.000000,        0.000000,       87.000000,      0.00000000000,-214748364,393,      0.00000000000,84,0,Ternate,Halmahera
MALUKU UTARA,PULAU BATANG DUA,PANTAI SAGU,82,71,012,001,8271012001,TERNATE,BADAN PUSAT STATISTIK,8271012,POLY,8271012001,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       12.000000,PULAU BATANG DUA,        1.000000,PANTAI SAGU,       99.000000,       82.000000,       44.000000,        0.000000,       42.000000,      0.00000000000,-214748364,175,      0.00000000000,42,0,Ternate,Halmahera
MALUKU UTARA,PULAU BATANG DUA,TIFURE,82,71,012,002,8271012002,TERNATE,BADAN PUSAT STATISTIK,8271012,POLY,8271012002,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       12.000000,PULAU BATANG DUA,        2.000000,TIFURE,      266.000000,      236.000000,      120.000000,        0.000000,       92.000000,      0.00000000000,-214748364,508,      0.00000000000,120,0,Ternate,Halmahera
MALUKU UTARA,PULAU BATANG DUA,BIDO,82,71,012,005,8271012005,TERNATE,BADAN PUSAT STATISTIK,8271012,POLY,8271012005,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       12.000000,PULAU BATANG DUA,        5.000000,BIDO,      167.000000,      172.000000,      111.000000,        0.000000,       89.000000,      0.00000000000,-214748364,338,      0.00000000000,88,0,Ternate,Halmahera
MALUKU UTARA,PULAU BATANG DUA,PERUM BERSATU,82,71,012,006,8271012006,TERNATE,BADAN PUSAT STATISTIK,8271012,POLY,8271012006,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       12.000000,PULAU BATANG DUA,        6.000000,PERUM BERSATU,       91.000000,       81.000000,       49.000000,        0.000000,       49.000000,      0.00000000000,-214748364,141,      0.00000000000,39,0,Ternate,Halmahera
MALUKU UTARA,PULAU BATANG DUA,LELEWI,82,71,012,003,8271012003,TERNATE,BADAN PUSAT STATISTIK,8271012,POLY,8271012003,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       12.000000,PULAU BATANG DUA,        3.000000,LELEWI,      233.000000,      243.000000,      112.000000,        0.000000,      108.000000,      0.00000000000,-214748364,481,      0.00000000000,102,0,Ternate,Halmahera
MALUKU UTARA,PULAU BATANG DUA,MAYAU,82,71,012,004,8271012004,TERNATE,BADAN PUSAT STATISTIK,8271012,POLY,8271012004,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       12.000000,PULAU BATANG DUA,        4.000000,MAYAU,      444.000000,      430.000000,      248.000000,        0.000000,      182.000000,      0.00000000000,-214748364,844,      0.00000000000,194,0,Ternate,Halmahera
MALUKU UTARA,PULAU HIRI,TOMAJIKO,82,71,013,006,8271013006,TERNATE,BADAN PUSAT STATISTIK,8271013,POLY,8271013006,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       13.000000,PULAU HIRI,        6.000000,TOMAJIKO,      276.000000,      283.000000,      109.000000,        0.000000,      109.000000,      0.00000000000,-214748364,364,      0.00000000000,67,0,Ternate,Halmahera
MALUKU UTARA,PULAU HIRI,FAUDU,82,71,013,005,8271013005,TERNATE,BADAN PUSAT STATISTIK,8271013,POLY,8271013005,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       13.000000,PULAU HIRI,        5.000000,FAUDU,      325.000000,      330.000000,      153.000000,        0.000000,      153.000000,      0.00000000000,-214748364,655,      0.00000000000,121,0,Ternate,Halmahera
MALUKU UTARA,PULAU HIRI,MADO,82,71,013,004,8271013004,TERNATE,BADAN PUSAT STATISTIK,8271013,POLY,8271013004,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       13.000000,PULAU HIRI,        4.000000,MADO,      168.000000,      125.000000,       69.000000,        0.000000,       69.000000,      0.00000000000,-214748364,270,      0.00000000000,51,0,Ternate,Halmahera
MALUKU UTARA,PULAU HIRI,TOGOLOBE,82,71,013,003,8271013003,TERNATE,BADAN PUSAT STATISTIK,8271013,POLY,8271013003,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       13.000000,PULAU HIRI,        3.000000,TOGOLOBE,      240.000000,      218.000000,      118.000000,        0.000000,      118.000000,      0.00000000000,-214748364,452,      0.00000000000,87,0,Ternate,Halmahera
MALUKU UTARA,PULAU HIRI,TAFRAKA,82,71,013,002,8271013002,TERNATE,BADAN PUSAT STATISTIK,8271013,POLY,8271013002,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       13.000000,PULAU HIRI,        2.000000,TAFRAKA,      257.000000,      285.000000,      121.000000,        0.000000,       93.000000,      0.00000000000,-214748364,531,      0.00000000000,92,0,Ternate,Halmahera
MALUKU UTARA,PULAU HIRI,DORARI ISA,82,71,013,001,8271013001,TERNATE,BADAN PUSAT STATISTIK,8271013,POLY,8271013001,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       13.000000,PULAU HIRI,        1.000000,DORARI ISA,      237.000000,      226.000000,      114.000000,        0.000000,      106.000000,      0.00000000000,-214748364,463,      0.00000000000,80,0,Ternate,Halmahera
MALUKU UTARA,TERNATE SELATAN,TANAH TINGGI,82,71,020,011,8271020011,TERNATE,BADAN PUSAT STATISTIK,8271020,POLY,8271020011,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       20.000000,TERNATE SELATAN,       11.000000,TANAH TINGGI,     1666.000000,     1670.000000,      703.000000,      703.000000,        0.000000,      1.00000000000,-214748364,3511,      0.86381842457,749,647,Ternate,Halmahera
MALUKU UTARA,TERNATE SELATAN,TOBOKO,82,71,020,010,8271020010,TERNATE,BADAN PUSAT STATISTIK,8271020,POLY,8271020010,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       20.000000,TERNATE SELATAN,       10.000000,TOBOKO,     1115.000000,     1044.000000,      531.000000,      531.000000,        0.000000,      1.00000000000,-214748364,2183,      0.77927927928,444,346,Ternate,Halmahera
MALUKU UTARA,TERNATE SELATAN,BASTIONG TALANGAME,82,71,020,006,8271020006,TERNATE,BADAN PUSAT STATISTIK,8271020,POLY,8271020006,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       20.000000,TERNATE SELATAN,        6.000000,BASTIONG TALANGAME,     1956.000000,     2084.000000,      962.000000,      962.000000,        0.000000,      1.00000000000,-214748364,5103,      0.77150537634,1116,861,Ternate,Halmahera
MALUKU UTARA,TERNATE SELATAN,SASA,82,71,020,001,8271020001,TERNATE,BADAN PUSAT STATISTIK,8271020,POLY,8271020001,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       20.000000,TERNATE SELATAN,        1.000000,SASA,     1935.000000,     1998.000000,      600.000000,      582.000000,       18.000000,      0.97000000000,-214748364,3671,      0.78230702515,1153,902,Ternate,Halmahera
MALUKU UTARA,TERNATE SELATAN,JATI PERUMNAS,82,71,020,023,8271020023,TERNATE,BADAN PUSAT STATISTIK,8271020,POLY,8271020023,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       20.000000,TERNATE SELATAN,       23.000000,JATI PERUMNAS,     1282.000000,     1491.000000,      552.000000,      552.000000,        0.000000,      1.00000000000,-214748364,2735,      0.89685314685,572,513,Ternate,Halmahera
MALUKU UTARA,TERNATE SELATAN,TANAH TINGGI BARAT,82,71,020,025,8271020025,TERNATE,BADAN PUSAT STATISTIK,8271020,POLY,8271020025,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       20.000000,TERNATE SELATAN,       25.000000,TANAH TINGGI BARAT,     1171.000000,      991.000000,      559.000000,      559.000000,        0.000000,      1.00000000000,-214748364,2069,      0.87643020595,437,383,Ternate,Halmahera
MALUKU UTARA,TERNATE SELATAN,TABONA,82,71,020,022,8271020022,TERNATE,BADAN PUSAT STATISTIK,8271020,POLY,8271020022,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       20.000000,TERNATE SELATAN,       22.000000,TABONA,     1768.000000,     1619.000000,      705.000000,      615.000000,        0.000000,      0.87234042553,-214748364,3241,      0.82573289902,614,507,Ternate,Halmahera
MALUKU UTARA,TERNATE SELATAN,UBO-UBO,82,71,020,007,8271020007,TERNATE,BADAN PUSAT STATISTIK,8271020,POLY,8271020007,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       20.000000,TERNATE SELATAN,        7.000000,UBO-UBO,     1200.000000,     1223.000000,      505.000000,      418.000000,       10.000000,      0.82772277228,-214748364,3041,      0.90690690691,666,604,Ternate,Halmahera
MALUKU UTARA,TERNATE SELATAN,BASTIONG KARANCE,82,71,020,021,8271020021,TERNATE,BADAN PUSAT STATISTIK,8271020,POLY,8271020021,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       20.000000,TERNATE SELATAN,       21.000000,BASTIONG KARANCE,     2757.000000,     2619.000000,     1386.000000,     1386.000000,        0.000000,      1.00000000000,-214748364,4839,      0.85217391304,1035,882,Ternate,Halmahera
MALUKU UTARA,TERNATE SELATAN,JATI,82,71,020,009,8271020009,TERNATE,BADAN PUSAT STATISTIK,8271020,POLY,8271020009,       82.000000,MALUKU UTARA,       71.000000,TERNATE,       20.000000,TERNATE SELATAN,        9.000000,JATI,     2361.000000,     2443.000000,     1082.000000,     1082.000000,        0.000000,      1.00000000000,-214748364,4647,      0.89842931937,955,858,Ternate,Halmahera
